sector,subsector,iso3_country,co2e_100yr,continent_ct
forestry-and-land-use,net-shrubgrass,RWA,-49760,Africa
forestry-and-land-use,net-wetland,RWA,-20806,Africa
forestry-and-land-use,removals,RWA,-126243,Africa
transportation,road-transportation,RWA,64928,Africa
forestry-and-land-use,shrubgrass-fires,RWA,29033,Africa
agriculture,synthetic-fertilizer-application,RWA,39,Africa
waste,wastewater-treatment-and-discharge,RWA,2487,Africa
forestry-and-land-use,wetland-fires,RWA,3337,Africa
mineral-extraction,bauxite-mining,SAU,205422,Asia
mineral-extraction,copper-mining,SAU,38855,Asia
agriculture,cropland-fires,SAU,10024,Asia
transportation,domestic-aviation,SAU,90751,Asia
power,electricity-generation,SAU,2481382,Asia
agriculture,enteric-fermentation-cattle-pasture,SAU,6698,Asia
forestry-and-land-use,forest-land-clearing,SAU,0,Asia
forestry-and-land-use,forest-land-degradation,SAU,0,Asia
forestry-and-land-use,forest-land-fires,SAU,490,Asia
transportation,international-aviation,SAU,196866,Asia
agriculture,manure-left-on-pasture-cattle,SAU,2257,Asia
forestry-and-land-use,net-forest-land,SAU,25112,Asia
forestry-and-land-use,net-shrubgrass,SAU,85929,Asia
forestry-and-land-use,net-wetland,SAU,-170,Asia
fossil-fuel-operations,oil-and-gas-production-and-transport,SAU,13750265,Asia
fossil-fuel-operations,oil-and-gas-refining,SAU,3620497,Asia
forestry-and-land-use,removals,SAU,-3659,Asia
transportation,road-transportation,SAU,524921,Asia
forestry-and-land-use,shrubgrass-fires,SAU,364,Asia
waste,solid-waste-disposal,SAU,303542,Asia
agriculture,synthetic-fertilizer-application,SAU,380,Asia
waste,wastewater-treatment-and-discharge,SAU,3820,Asia
forestry-and-land-use,wetland-fires,SAU,0,Asia
agriculture,cropland-fires,SDN,132409,Africa
transportation,domestic-aviation,SDN,7056,Africa
power,electricity-generation,SDN,387222,Africa
agriculture,enteric-fermentation-cattle-pasture,SDN,507599,Africa
forestry-and-land-use,forest-land-clearing,SDN,220,Africa
forestry-and-land-use,forest-land-degradation,SDN,0,Africa
forestry-and-land-use,forest-land-fires,SDN,352455,Africa
transportation,international-aviation,SDN,101162,Africa
mineral-extraction,iron-mining,SDN,0,Africa
agriculture,manure-left-on-pasture-cattle,SDN,262098,Africa
forestry-and-land-use,net-forest-land,SDN,-160222,Africa
forestry-and-land-use,net-shrubgrass,SDN,23738,Africa
forestry-and-land-use,net-wetland,SDN,-4510,Africa
fossil-fuel-operations,oil-and-gas-refining,SDN,472229,Africa
forestry-and-land-use,removals,SDN,-997792,Africa
transportation,road-transportation,SDN,125195,Africa
forestry-and-land-use,shrubgrass-fires,SDN,485406,Africa
agriculture,synthetic-fertilizer-application,SDN,5639,Africa
waste,wastewater-treatment-and-discharge,SDN,10468,Africa
forestry-and-land-use,water-reservoirs,SDN,269000,Africa
forestry-and-land-use,wetland-fires,SDN,1967,Africa
agriculture,cropland-fires,SEN,93395,Africa
transportation,domestic-aviation,SEN,1214,Africa
power,electricity-generation,SEN,178666,Africa
agriculture,enteric-fermentation-cattle-pasture,SEN,104591,Africa
forestry-and-land-use,forest-land-clearing,SEN,9533,Africa
forestry-and-land-use,forest-land-degradation,SEN,172,Africa
forestry-and-land-use,forest-land-fires,SEN,947102,Africa
transportation,international-aviation,SEN,123895,Africa
agriculture,manure-left-on-pasture-cattle,SEN,54005,Africa
forestry-and-land-use,net-forest-land,SEN,-160163,Africa
forestry-and-land-use,net-shrubgrass,SEN,351269,Africa
forestry-and-land-use,net-wetland,SEN,-22927,Africa
forestry-and-land-use,removals,SEN,-929165,Africa
transportation,road-transportation,SEN,183254,Africa
forestry-and-land-use,shrubgrass-fires,SEN,146473,Africa
waste,solid-waste-disposal,SEN,96540,Africa
agriculture,synthetic-fertilizer-application,SEN,9976,Africa
waste,wastewater-treatment-and-discharge,SEN,6646,Africa
forestry-and-land-use,water-reservoirs,SEN,240491,Africa
forestry-and-land-use,wetland-fires,SEN,497,Africa
agriculture,cropland-fires,SGP,12,Asia
power,electricity-generation,SGP,1747461,Asia
agriculture,enteric-fermentation-cattle-pasture,SGP,35,Asia
forestry-and-land-use,forest-land-clearing,SGP,9708,Asia
forestry-and-land-use,forest-land-degradation,SGP,731,Asia
forestry-and-land-use,forest-land-fires,SGP,0,Asia
transportation,international-aviation,SGP,1999086,Asia
agriculture,manure-left-on-pasture-cattle,SGP,12,Asia
forestry-and-land-use,net-forest-land,SGP,-14591,Asia
forestry-and-land-use,net-shrubgrass,SGP,25,Asia
forestry-and-land-use,net-wetland,SGP,-1409,Asia
fossil-fuel-operations,oil-and-gas-refining,SGP,4170477,Asia
forestry-and-land-use,removals,SGP,-10662,Asia
forestry-and-land-use,shrubgrass-fires,SGP,0,Asia
waste,solid-waste-disposal,SGP,1253,Asia
agriculture,synthetic-fertilizer-application,SGP,27,Asia
waste,wastewater-treatment-and-discharge,SGP,50764,Asia
forestry-and-land-use,water-reservoirs,SGP,886,Asia
forestry-and-land-use,wetland-fires,SGP,0,Asia
forestry-and-land-use,forest-land-degradation,SGS,0,South America
forestry-and-land-use,forest-land-degradation,SHN,0,Africa
forestry-and-land-use,forest-land-clearing,SJM,0,Europe
forestry-and-land-use,forest-land-degradation,SJM,0,Europe
forestry-and-land-use,forest-land-fires,SJM,0,Europe
forestry-and-land-use,net-forest-land,SJM,93813,Europe
forestry-and-land-use,net-shrubgrass,SJM,775333,Europe
forestry-and-land-use,net-wetland,SJM,19314,Europe
forestry-and-land-use,removals,SJM,50455,Europe
forestry-and-land-use,shrubgrass-fires,SJM,0,Europe
waste,solid-waste-disposal,SJM,174731,Europe
forestry-and-land-use,wetland-fires,SJM,0,Europe
mineral-extraction,bauxite-mining,SLB,0,Oceania
agriculture,cropland-fires,SLB,106,Oceania
transportation,domestic-aviation,SLB,270,Oceania
agriculture,enteric-fermentation-cattle-pasture,SLB,0,Oceania
forestry-and-land-use,forest-land-clearing,SLB,94978,Oceania
forestry-and-land-use,forest-land-degradation,SLB,8846,Oceania
forestry-and-land-use,forest-land-fires,SLB,124,Oceania
transportation,international-aviation,SLB,4306,Oceania
agriculture,manure-left-on-pasture-cattle,SLB,0,Oceania
forestry-and-land-use,net-forest-land,SLB,-89730,Oceania
forestry-and-land-use,net-shrubgrass,SLB,273,Oceania
forestry-and-land-use,net-wetland,SLB,1209,Oceania
forestry-and-land-use,removals,SLB,-104837,Oceania
transportation,road-transportation,SLB,4839,Oceania
forestry-and-land-use,shrubgrass-fires,SLB,33,Oceania
forestry-and-land-use,wetland-fires,SLB,0,Oceania
mineral-extraction,bauxite-mining,SLE,126000,Africa
agriculture,cropland-fires,SLE,189416,Africa
power,electricity-generation,SLE,2500,Africa
agriculture,enteric-fermentation-cattle-pasture,SLE,60881,Africa
forestry-and-land-use,forest-land-clearing,SLE,3687148,Africa
forestry-and-land-use,forest-land-degradation,SLE,155343,Africa
forestry-and-land-use,forest-land-fires,SLE,3601666,Africa
transportation,international-aviation,SLE,41997,Africa
agriculture,manure-left-on-pasture-cattle,SLE,31435,Africa
forestry-and-land-use,net-forest-land,SLE,-829619,Africa
forestry-and-land-use,net-shrubgrass,SLE,-255675,Africa
forestry-and-land-use,net-wetland,SLE,-42934,Africa
forestry-and-land-use,removals,SLE,-6788447,Africa
transportation,road-transportation,SLE,149101,Africa
forestry-and-land-use,shrubgrass-fires,SLE,229676,Africa
waste,solid-waste-disposal,SLE,25641,Africa
waste,wastewater-treatment-and-discharge,SLE,4191,Africa
forestry-and-land-use,water-reservoirs,SLE,326,Africa
forestry-and-land-use,wetland-fires,SLE,2890,Africa
agriculture,cropland-fires,SLV,18698,North America
power,electricity-generation,SLV,153500,North America
agriculture,enteric-fermentation-cattle-pasture,SLV,6752,North America
forestry-and-land-use,forest-land-clearing,SLV,3639,North America
forestry-and-land-use,forest-land-degradation,SLV,116,North America
forestry-and-land-use,forest-land-fires,SLV,170,North America
transportation,international-aviation,SLV,403066,North America
agriculture,manure-left-on-pasture-cattle,SLV,1943,North America
forestry-and-land-use,net-forest-land,SLV,26005,North America
forestry-and-land-use,net-shrubgrass,SLV,638,North America
forestry-and-land-use,net-wetland,SLV,1196,North America
fossil-fuel-operations,oil-and-gas-refining,SLV,76029,North America
forestry-and-land-use,removals,SLV,-3831,North America
transportation,road-transportation,SLV,51043,North America
forestry-and-land-use,shrubgrass-fires,SLV,57,North America
waste,solid-waste-disposal,SLV,463396,North America
agriculture,synthetic-fertilizer-application,SLV,3730,North America
waste,wastewater-treatment-and-discharge,SLV,17582,North America
forestry-and-land-use,water-reservoirs,SLV,16171,North America
forestry-and-land-use,wetland-fires,SLV,2,North America
agriculture,cropland-fires,SMR,179,Europe
agriculture,enteric-fermentation-cattle-pasture,SMR,0,Europe
forestry-and-land-use,forest-land-clearing,SMR,1,Europe
forestry-and-land-use,forest-land-degradation,SMR,0,Europe
forestry-and-land-use,forest-land-fires,SMR,2,Europe
agriculture,manure-left-on-pasture-cattle,SMR,0,Europe
forestry-and-land-use,net-forest-land,SMR,2318,Europe
forestry-and-land-use,net-shrubgrass,SMR,184,Europe
forestry-and-land-use,removals,SMR,34,Europe
forestry-and-land-use,shrubgrass-fires,SMR,0,Europe
agriculture,synthetic-fertilizer-application,SMR,36,Europe
agriculture,cropland-fires,SOM,9026,Africa
transportation,domestic-aviation,SOM,2355,Africa
agriculture,enteric-fermentation-cattle-pasture,SOM,85748,Africa
forestry-and-land-use,forest-land-clearing,SOM,2153,Africa
forestry-and-land-use,forest-land-degradation,SOM,19,Africa
forestry-and-land-use,forest-land-fires,SOM,4379,Africa
transportation,international-aviation,SOM,8580,Africa
agriculture,manure-left-on-pasture-cattle,SOM,44276,Africa
forestry-and-land-use,net-forest-land,SOM,335947,Africa
forestry-and-land-use,net-shrubgrass,SOM,2686117,Africa
forestry-and-land-use,net-wetland,SOM,-1922,Africa
forestry-and-land-use,removals,SOM,20421,Africa
transportation,road-transportation,SOM,95928,Africa
forestry-and-land-use,shrubgrass-fires,SOM,2358,Africa
agriculture,synthetic-fertilizer-application,SOM,50,Africa
forestry-and-land-use,wetland-fires,SOM,1655,Africa
forestry-and-land-use,forest-land-clearing,SPM,72,North America
forestry-and-land-use,forest-land-degradation,SPM,0,North America
forestry-and-land-use,forest-land-fires,SPM,0,North America
transportation,international-aviation,SPM,778,North America
forestry-and-land-use,net-forest-land,SPM,33536,North America
forestry-and-land-use,net-shrubgrass,SPM,5000,North America
forestry-and-land-use,net-wetland,SPM,-122,North America
forestry-and-land-use,removals,SPM,552,North America
forestry-and-land-use,shrubgrass-fires,SPM,0,North America
forestry-and-land-use,wetland-fires,SPM,0,North America
fossil-fuel-operations,coal-mining,SRB,124412,Europe
mineral-extraction,copper-mining,SRB,47597,Europe
agriculture,cropland-fires,SRB,21855,Europe
transportation,domestic-aviation,SRB,2,Europe
power,electricity-generation,SRB,3960666,Europe
agriculture,enteric-fermentation-cattle-pasture,SRB,3823,Europe
forestry-and-land-use,forest-land-clearing,SRB,21489,Europe
forestry-and-land-use,forest-land-degradation,SRB,0,Europe
forestry-and-land-use,forest-land-fires,SRB,1665,Europe
transportation,international-aviation,SRB,91373,Europe
agriculture,manure-left-on-pasture-cattle,SRB,1347,Europe
forestry-and-land-use,net-forest-land,SRB,167264,Europe
forestry-and-land-use,net-shrubgrass,SRB,4356,Europe
forestry-and-land-use,net-wetland,SRB,-104,Europe
fossil-fuel-operations,oil-and-gas-production-and-transport,SRB,145528,Europe
forestry-and-land-use,removals,SRB,-20597,Europe
transportation,road-transportation,SRB,109948,Europe
forestry-and-land-use,shrubgrass-fires,SRB,296,Europe
waste,solid-waste-disposal,SRB,84772,Europe
agriculture,synthetic-fertilizer-application,SRB,19776,Europe
waste,wastewater-treatment-and-discharge,SRB,9661,Europe
forestry-and-land-use,water-reservoirs,SRB,1044,Europe
forestry-and-land-use,wetland-fires,SRB,2,Europe
agriculture,cropland-fires,SSD,33588,Africa
transportation,domestic-aviation,SSD,2219,Africa
agriculture,enteric-fermentation-cattle-pasture,SSD,197304,Africa
forestry-and-land-use,forest-land-clearing,SSD,19836,Africa
forestry-and-land-use,forest-land-degradation,SSD,1106,Africa
forestry-and-land-use,forest-land-fires,SSD,12249184,Africa
transportation,international-aviation,SSD,17685,Africa
agriculture,manure-left-on-pasture-cattle,SSD,101878,Africa
forestry-and-land-use,net-forest-land,SSD,-2902985,Africa
forestry-and-land-use,net-shrubgrass,SSD,-5103269,Africa
forestry-and-land-use,net-wetland,SSD,-484492,Africa
fossil-fuel-operations,oil-and-gas-production-and-transport,SSD,158541,Africa
forestry-and-land-use,removals,SSD,-15885574,Africa
transportation,road-transportation,SSD,55575,Africa
forestry-and-land-use,shrubgrass-fires,SSD,4217989,Africa
waste,solid-waste-disposal,SSD,223306,Africa
agriculture,synthetic-fertilizer-application,SSD,37,Africa
waste,wastewater-treatment-and-discharge,SSD,2112,Africa
forestry-and-land-use,wetland-fires,SSD,11254,Africa
agriculture,cropland-fires,STP,290,Africa
transportation,domestic-aviation,STP,166,Africa
forestry-and-land-use,forest-land-clearing,STP,0,Africa
forestry-and-land-use,forest-land-degradation,STP,0,Africa
forestry-and-land-use,forest-land-fires,STP,940,Africa
transportation,international-aviation,STP,9196,Africa
forestry-and-land-use,net-forest-land,STP,-147282,Africa
forestry-and-land-use,net-shrubgrass,STP,-2928,Africa
forestry-and-land-use,net-wetland,STP,-58015,Africa
forestry-and-land-use,removals,STP,-4530,Africa
transportation,road-transportation,STP,54418,Africa
forestry-and-land-use,shrubgrass-fires,STP,975,Africa
forestry-and-land-use,wetland-fires,STP,361,Africa
mineral-extraction,bauxite-mining,SUR,0,South America
agriculture,cropland-fires,SUR,5701,South America
power,electricity-generation,SUR,311000,South America
agriculture,enteric-fermentation-cattle-pasture,SUR,1633,South America
forestry-and-land-use,forest-land-clearing,SUR,345010,South America
forestry-and-land-use,forest-land-degradation,SUR,54141,South America
forestry-and-land-use,forest-land-fires,SUR,117,South America
transportation,international-aviation,SUR,26861,South America
agriculture,manure-left-on-pasture-cattle,SUR,469,South America
forestry-and-land-use,net-forest-land,SUR,572497,South America
forestry-and-land-use,net-shrubgrass,SUR,-16595,South America
forestry-and-land-use,net-wetland,SUR,-14350,South America
fossil-fuel-operations,oil-and-gas-refining,SUR,51838,South America
forestry-and-land-use,removals,SUR,-393831,South America
transportation,road-transportation,SUR,22866,South America
forestry-and-land-use,shrubgrass-fires,SUR,91,South America
waste,solid-waste-disposal,SUR,433908,South America
agriculture,synthetic-fertilizer-application,SUR,123,South America
forestry-and-land-use,water-reservoirs,SUR,446257,South America
forestry-and-land-use,wetland-fires,SUR,0,South America
fossil-fuel-operations,coal-mining,SVK,135743,Europe
agriculture,cropland-fires,SVK,25366,Europe
transportation,domestic-aviation,SVK,8,Europe
power,electricity-generation,SVK,360916,Europe
agriculture,enteric-fermentation-cattle-pasture,SVK,14631,Europe
forestry-and-land-use,forest-land-clearing,SVK,95809,Europe
forestry-and-land-use,forest-land-degradation,SVK,0,Europe
forestry-and-land-use,forest-land-fires,SVK,43,Europe
transportation,international-aviation,SVK,14240,Europe
agriculture,manure-left-on-pasture-cattle,SVK,5005,Europe
forestry-and-land-use,net-forest-land,SVK,546433,Europe
forestry-and-land-use,net-shrubgrass,SVK,-1667,Europe
forestry-and-land-use,net-wetland,SVK,-168,Europe
fossil-fuel-operations,oil-and-gas-refining,SVK,1462508,Europe
manufacturing,other-manufacturing,SVK,326666,Europe
manufacturing,petrochemicals,SVK,281337,Europe
forestry-and-land-use,removals,SVK,-87563,Europe
transportation,road-transportation,SVK,74549,Europe
forestry-and-land-use,shrubgrass-fires,SVK,6,Europe
waste,solid-waste-disposal,SVK,11011,Europe
agriculture,synthetic-fertilizer-application,SVK,21084,Europe
waste,wastewater-treatment-and-discharge,SVK,704,Europe
forestry-and-land-use,water-reservoirs,SVK,2356,Europe
forestry-and-land-use,wetland-fires,SVK,0,Europe
fossil-fuel-operations,coal-mining,SVN,438339,Europe
agriculture,cropland-fires,SVN,1606,Europe
power,electricity-generation,SVN,1080666,Europe
agriculture,enteric-fermentation-cattle-pasture,SVN,5951,Europe
forestry-and-land-use,forest-land-clearing,SVN,14335,Europe
forestry-and-land-use,forest-land-degradation,SVN,0,Europe
forestry-and-land-use,forest-land-fires,SVN,17,Europe
transportation,international-aviation,SVN,24204,Europe
agriculture,manure-left-on-pasture-cattle,SVN,2096,Europe
forestry-and-land-use,net-forest-land,SVN,95725,Europe
forestry-and-land-use,net-shrubgrass,SVN,3891,Europe
forestry-and-land-use,net-wetland,SVN,-404,Europe
manufacturing,other-manufacturing,SVN,104383,Europe
forestry-and-land-use,removals,SVN,-12845,Europe
transportation,road-transportation,SVN,151715,Europe
forestry-and-land-use,shrubgrass-fires,SVN,0,Europe
waste,solid-waste-disposal,SVN,12080,Europe
agriculture,synthetic-fertilizer-application,SVN,1516,Europe
waste,wastewater-treatment-and-discharge,SVN,1275,Europe
forestry-and-land-use,water-reservoirs,SVN,202,Europe
forestry-and-land-use,wetland-fires,SVN,0,Europe
mineral-extraction,copper-mining,SWE,92636,Europe
agriculture,cropland-fires,SWE,3174,Europe
transportation,domestic-aviation,SWE,6639,Europe
power,electricity-generation,SWE,36600,Europe
agriculture,enteric-fermentation-cattle-pasture,SWE,13061,Europe
forestry-and-land-use,forest-land-clearing,SWE,752423,Europe
forestry-and-land-use,forest-land-degradation,SWE,0,Europe
forestry-and-land-use,forest-land-fires,SWE,266,Europe
transportation,international-aviation,SWE,35229,Europe
mineral-extraction,iron-mining,SWE,142600,Europe
agriculture,manure-left-on-pasture-cattle,SWE,4602,Europe
forestry-and-land-use,net-forest-land,SWE,-1001402,Europe
forestry-and-land-use,net-shrubgrass,SWE,-129597,Europe
forestry-and-land-use,net-wetland,SWE,467,Europe
fossil-fuel-operations,oil-and-gas-refining,SWE,899326,Europe
manufacturing,other-manufacturing,SWE,212333,Europe
manufacturing,petrochemicals,SWE,589826,Europe
forestry-and-land-use,removals,SWE,-778412,Europe
transportation,road-transportation,SWE,121881,Europe
forestry-and-land-use,shrubgrass-fires,SWE,7,Europe
waste,solid-waste-disposal,SWE,11065,Europe
agriculture,synthetic-fertilizer-application,SWE,9242,Europe
waste,wastewater-treatment-and-discharge,SWE,1809,Europe
forestry-and-land-use,water-reservoirs,SWE,8412,Europe
forestry-and-land-use,wetland-fires,SWE,0,Europe
fossil-fuel-operations,coal-mining,SWZ,75727,Africa
agriculture,cropland-fires,SWZ,34289,Africa
power,electricity-generation,SWZ,2333,Africa
agriculture,enteric-fermentation-cattle-pasture,SWZ,17238,Africa
forestry-and-land-use,forest-land-clearing,SWZ,49838,Africa
forestry-and-land-use,forest-land-degradation,SWZ,0,Africa
forestry-and-land-use,forest-land-fires,SWZ,506625,Africa
transportation,international-aviation,SWZ,1544,Africa
mineral-extraction,iron-mining,SWZ,0,Africa
agriculture,manure-left-on-pasture-cattle,SWZ,8901,Africa
forestry-and-land-use,net-forest-land,SWZ,-101514,Africa
forestry-and-land-use,net-shrubgrass,SWZ,-26863,Africa
forestry-and-land-use,net-wetland,SWZ,-276,Africa
forestry-and-land-use,removals,SWZ,-675373,Africa
transportation,road-transportation,SWZ,19638,Africa
forestry-and-land-use,shrubgrass-fires,SWZ,148496,Africa
agriculture,synthetic-fertilizer-application,SWZ,184,Africa
waste,wastewater-treatment-and-discharge,SWZ,1785,Africa
forestry-and-land-use,water-reservoirs,SWZ,4732,Africa
forestry-and-land-use,wetland-fires,SWZ,4467,Africa
forestry-and-land-use,forest-land-clearing,SXM,18,North America
forestry-and-land-use,forest-land-degradation,SXM,11,North America
forestry-and-land-use,forest-land-fires,SXM,0,North America
transportation,international-aviation,SXM,166172,North America
forestry-and-land-use,net-forest-land,SXM,9583,North America
forestry-and-land-use,net-shrubgrass,SXM,-888,North America
forestry-and-land-use,net-wetland,SXM,-203,North America
forestry-and-land-use,removals,SXM,55,North America
forestry-and-land-use,shrubgrass-fires,SXM,0,North America
waste,wastewater-treatment-and-discharge,SXM,2066,North America
forestry-and-land-use,wetland-fires,SXM,0,North America
agriculture,cropland-fires,SYC,0,Africa
transportation,domestic-aviation,SYC,1724,Africa
forestry-and-land-use,forest-land-clearing,SYC,628,Africa
forestry-and-land-use,forest-land-degradation,SYC,933,Africa
forestry-and-land-use,forest-land-fires,SYC,0,Africa
transportation,international-aviation,SYC,133663,Africa
forestry-and-land-use,net-forest-land,SYC,19861,Africa
forestry-and-land-use,net-shrubgrass,SYC,1139,Africa
forestry-and-land-use,net-wetland,SYC,26161,Africa
forestry-and-land-use,removals,SYC,-1050,Africa
forestry-and-land-use,shrubgrass-fires,SYC,0,Africa
waste,wastewater-treatment-and-discharge,SYC,1014,Africa
forestry-and-land-use,wetland-fires,SYC,0,Africa
agriculture,cropland-fires,SYR,61034,Asia
transportation,domestic-aviation,SYR,76,Asia
power,electricity-generation,SYR,944272,Asia
agriculture,enteric-fermentation-cattle-pasture,SYR,28592,Asia
forestry-and-land-use,forest-land-clearing,SYR,21720,Asia
forestry-and-land-use,forest-land-degradation,SYR,0,Asia
forestry-and-land-use,forest-land-fires,SYR,799,Asia
transportation,international-aviation,SYR,15855,Asia
agriculture,manure-left-on-pasture-cattle,SYR,9636,Asia
forestry-and-land-use,net-forest-land,SYR,63087,Asia
forestry-and-land-use,net-shrubgrass,SYR,-204890,Asia
forestry-and-land-use,net-wetland,SYR,-40,Asia
forestry-and-land-use,removals,SYR,-29327,Asia
transportation,road-transportation,SYR,177556,Asia
forestry-and-land-use,shrubgrass-fires,SYR,235,Asia
agriculture,synthetic-fertilizer-application,SYR,8280,Asia
waste,wastewater-treatment-and-discharge,SYR,26811,Asia
forestry-and-land-use,water-reservoirs,SYR,284883,Asia
forestry-and-land-use,wetland-fires,SYR,8,Asia
transportation,domestic-aviation,TCA,1163,North America
forestry-and-land-use,forest-land-clearing,TCA,856,North America
forestry-and-land-use,forest-land-degradation,TCA,190,North America
forestry-and-land-use,forest-land-fires,TCA,0,North America
transportation,international-aviation,TCA,45208,North America
forestry-and-land-use,net-forest-land,TCA,-2923,North America
forestry-and-land-use,net-shrubgrass,TCA,-23204,North America
forestry-and-land-use,net-wetland,TCA,-10526,North America
forestry-and-land-use,removals,TCA,-1563,North America
forestry-and-land-use,shrubgrass-fires,TCA,0,North America
forestry-and-land-use,wetland-fires,TCA,0,North America
agriculture,cropland-fires,TCD,56701,Africa
transportation,domestic-aviation,TCD,283,Africa
power,electricity-generation,TCD,33000,Africa
agriculture,enteric-fermentation-cattle-pasture,TCD,847668,Africa
forestry-and-land-use,forest-land-clearing,TCD,79840,Africa
forestry-and-land-use,forest-land-degradation,TCD,0,Africa
forestry-and-land-use,forest-land-fires,TCD,1389432,Africa
transportation,international-aviation,TCD,45020,Africa
agriculture,manure-left-on-pasture-cattle,TCD,437693,Africa
forestry-and-land-use,net-forest-land,TCD,320051,Africa
forestry-and-land-use,net-shrubgrass,TCD,408384,Africa
forestry-and-land-use,net-wetland,TCD,-133092,Africa
fossil-fuel-operations,oil-and-gas-production-and-transport,TCD,816151,Africa
forestry-and-land-use,removals,TCD,-2171417,Africa
transportation,road-transportation,TCD,49352,Africa
forestry-and-land-use,shrubgrass-fires,TCD,861703,Africa
waste,solid-waste-disposal,TCD,137546,Africa
agriculture,synthetic-fertilizer-application,TCD,93,Africa
waste,wastewater-treatment-and-discharge,TCD,1939,Africa
forestry-and-land-use,wetland-fires,TCD,8355,Africa
agriculture,cropland-fires,TGO,70773,Africa
power,electricity-generation,TGO,0,Africa
agriculture,enteric-fermentation-cattle-pasture,TGO,19301,Africa
forestry-and-land-use,forest-land-clearing,TGO,82063,Africa
forestry-and-land-use,forest-land-degradation,TGO,3940,Africa
forestry-and-land-use,forest-land-fires,TGO,643840,Africa
transportation,international-aviation,TGO,161775,Africa
agriculture,manure-left-on-pasture-cattle,TGO,9966,Africa
forestry-and-land-use,net-forest-land,TGO,-60632,Africa
forestry-and-land-use,net-shrubgrass,TGO,-8582,Africa
forestry-and-land-use,net-wetland,TGO,-1535,Africa
forestry-and-land-use,removals,TGO,-606206,Africa
transportation,road-transportation,TGO,58045,Africa
forestry-and-land-use,shrubgrass-fires,TGO,80474,Africa
waste,solid-waste-disposal,TGO,164024,Africa
waste,wastewater-treatment-and-discharge,TGO,1530,Africa
forestry-and-land-use,water-reservoirs,TGO,53734,Africa
forestry-and-land-use,wetland-fires,TGO,418,Africa
fossil-fuel-operations,coal-mining,THA,1993735,Asia
agriculture,cropland-fires,THA,147195,Asia
transportation,domestic-aviation,THA,33786,Asia
power,electricity-generation,THA,969774,Asia
agriculture,enteric-fermentation-cattle-pasture,THA,16442,Asia
forestry-and-land-use,forest-land-clearing,THA,119869,Asia
forestry-and-land-use,forest-land-degradation,THA,3685,Asia
forestry-and-land-use,forest-land-fires,THA,25155,Asia
transportation,international-aviation,THA,337689,Asia
agriculture,manure-left-on-pasture-cattle,THA,5494,Asia
forestry-and-land-use,net-forest-land,THA,-376043,Asia
forestry-and-land-use,net-shrubgrass,THA,-488,Asia
forestry-and-land-use,net-wetland,THA,-2852,Asia
fossil-fuel-operations,oil-and-gas-production-and-transport,THA,3730155,Asia
fossil-fuel-operations,oil-and-gas-refining,THA,1862538,Asia
forestry-and-land-use,removals,THA,-156834,Asia
agriculture,rice-cultivation,THA,358590,Asia
transportation,road-transportation,THA,112573,Asia
forestry-and-land-use,shrubgrass-fires,THA,145,Asia
waste,solid-waste-disposal,THA,10450,Asia
agriculture,synthetic-fertilizer-application,THA,16366,Asia
waste,wastewater-treatment-and-discharge,THA,6192,Asia
forestry-and-land-use,water-reservoirs,THA,35652,Asia
forestry-and-land-use,wetland-fires,THA,15,Asia
fossil-fuel-operations,coal-mining,TJK,63703,Asia
agriculture,cropland-fires,TJK,11882,Asia
transportation,domestic-aviation,TJK,72,Asia
power,electricity-generation,TJK,190666,Asia
agriculture,enteric-fermentation-cattle-pasture,TJK,22938,Asia
forestry-and-land-use,forest-land-clearing,TJK,2,Asia
forestry-and-land-use,forest-land-degradation,TJK,0,Asia
forestry-and-land-use,forest-land-fires,TJK,45,Asia
transportation,international-aviation,TJK,32613,Asia
agriculture,manure-left-on-pasture-cattle,TJK,7730,Asia
forestry-and-land-use,net-forest-land,TJK,12705,Asia
forestry-and-land-use,net-shrubgrass,TJK,218215,Asia
forestry-and-land-use,net-wetland,TJK,-214,Asia
forestry-and-land-use,removals,TJK,2868,Asia
transportation,road-transportation,TJK,70593,Asia
forestry-and-land-use,shrubgrass-fires,TJK,152,Asia
waste,solid-waste-disposal,TJK,141970,Asia
agriculture,synthetic-fertilizer-application,TJK,10383,Asia
waste,wastewater-treatment-and-discharge,TJK,19539,Asia
forestry-and-land-use,water-reservoirs,TJK,44464,Asia
forestry-and-land-use,wetland-fires,TJK,7,Asia
agriculture,cropland-fires,TKM,15274,Asia
transportation,domestic-aviation,TKM,9881,Asia
power,electricity-generation,TKM,1300933,Asia
agriculture,enteric-fermentation-cattle-pasture,TKM,17109,Asia
forestry-and-land-use,forest-land-clearing,TKM,0,Asia
forestry-and-land-use,forest-land-degradation,TKM,0,Asia
forestry-and-land-use,forest-land-fires,TKM,8,Asia
transportation,international-aviation,TKM,5002,Asia
agriculture,manure-left-on-pasture-cattle,TKM,5766,Asia
forestry-and-land-use,net-forest-land,TKM,1048,Asia
forestry-and-land-use,net-shrubgrass,TKM,-550247,Asia
forestry-and-land-use,net-wetland,TKM,591,Asia
fossil-fuel-operations,oil-and-gas-production-and-transport,TKM,10458258,Asia
fossil-fuel-operations,oil-and-gas-refining,TKM,422938,Asia
forestry-and-land-use,removals,TKM,-8546,Asia
agriculture,rice-cultivation,TKM,251,Asia
transportation,road-transportation,TKM,82219,Asia
forestry-and-land-use,shrubgrass-fires,TKM,270,Asia
